id,comment,Label
7775,KILL YOURSELF. KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF KILL YOURSELF,1
7776,"Please refrain from adding nonsense to Wikipedia, as you did to gorilla. It makes you look really stupid. But I guess it probably makes you feel like a big man. If that's what you're after, go shoot someone - you'll feel better, AND you'll be removed from society so the rest of us don't have to be bothered by your child-like efforts to amuse your gnat-like brain.",1
7777,penis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===Dpenis 8===D,1
7778,I really want to be able to enter pch $5000.00 a week for life sweepstakes but my company has me blocked and i don't have computer at home..any suggestions?,0
7779,Turks are wild subhumans. You're animal. 114.179.18.35,1
7780,""" a play on """"Full of shit"""". Unblock it if you like. """,1
7781,"turkic peoples why did you help to Jingiby, he is such a racist and vandalist.85.107.110.87",1
7782,Lostprophets is a FUCKING NU METAL BAND BITCH Lostprophets is a FUCKING NU METAL BAND BITCH. ANSWEAR ME BITCH.,1
7783,Could you clarify? Do you want me to start an RFC? I don't see that one was listed in the page history of Talk:Rasmussen Reports.,0
7784,""" Use of Person infobox Don't hardcode the ages of people into their infoboxes. Every single one of the many infoboxes you have done this to will now have to be updated every year. That's why we have Template:Birth date and age. Please go back and use it on all of the infoboxes where you added an age. Similarly, read Template:Infobox person to see how to use the person info box and the allowed field. You will note that """"residence"""" is not spelled """"residencse"""" as you have done. Please go back and fix all of the infoboxes where you made that mistake. """,0
7785,dear omni looser stop editing my crap then die,1
7786,""" I just did it, as this page was very little. It should have been redirected a long time ago, History of Firefox more information. talk, """,0
7787,"GHE you're a fag. Learn it, know it!",1
7788,Is he really Jewish? == My friend Jamal said Jesus was a Jew. How come he didnt get killed in the ovens then? I don't think Jamal knows anything. So whats up? ==,1
7789,""" Hilarious, Islander. You undo my evil, uncivil language (like it matters to anyone) but you leave the cowardly, bad-faithed and wrong accusations against me in place. Makes me feel real good about your judgement in indefblocking me. Sorta. Everyme """,1
7790,"February 2006 (UTC) It should be noted that Chadbryant is currently engaging in an edit war that is a clear violation of the condition of your unblocking of his person. 18:03, 8",0
7791,"The arrest of Gerry Adams isn't front page news according to Wikipedia If you want to know why, read the Wikipedia:In the news/Candidates page. There you will find all sorts of uninformed, illogical, and downright dishonest claims about the UK legal system and the way the British press works. You will also see the quite idiotic claim that, by ignoring this news, Wikipedia is somehow defending Adam's from defamation - something apparently the rest of the world's media (and indeed Wikipedia's own article on Adams), isn't apparently all that concerned about. If like me, you think this is contemptible, and want to challenge it - then you will just have complain to your congressman I guess, because it has become clear to me today at Wikipedia talk:In the news that the people at Wikipedia who make those sort of arguments, will absolutely, positively, not answer any questions at all about it - and others will apparently defend their rights to do so, by closing down such discussions. Apparently it's 'disruptive' to question the logic that goes into faulty Wikipedia decision making like this. As always, if you want to know what's going on the world, consult the other 'old media' outlets who, for all their faults, still make it their job to report on the news in a serious and credible manner. Only come to Wikipedia if you want to know about video games and other stuff nobody really gives a crap about.",1
7792,Hi why did you give User:Barneca a kindness star. he's the rudest admin i have ever met on here. A truly nasty piece of work and many people agree with me,1
7793,"I am not sure if you are really understanding what I have been saying. We cannot put our own views or views of a leader of any party; or even base the party's ideology on them. I have been requesting you to read their manifestos from the very beginning. Any party will not run on a single leader's views or any newspaper views. If you find the CPN(M) and CPN(UML) identically same or if you find one party's inclination towards socialism and/or hardliner communism (in simple words- their political ideology and ultimately their position on the spectrum) same as the other in their manifestos, please let us all know. I will immediately withdraw my points. Let us not debate here, any single person who has read both manifestos would be crystal clear on the UCPN(M) and CPN(UML) as far as what their position is. Do not trust me but at least please go through their manifestos. Also, I have been watching many parties wiki pages of several countries across continents and all of them have their position stated. Why do you want to not keep it here? Ithink it makes it more clear with their position on the spectrum. Thanks!38.114.81.204",0
7794,I believe someone else was responsible for citing Talbot as reliance for the 50 year polity of the Musunuri Nayaks. I merely checked old versions to see why such obvious facts were left out. An alternate citation can be provided to confirm if you find Talbot wanting here.,0
7795,"I Should be Surprised Take 2 But I'm not. Its exactly the kind of spineless response I anticipated from you. Look Schumin, I don't care about you remotely. I'm not here to bring you some sort of pain, I don't care anything, at all about you. What I do care about, and care about deeply is that the number one-stop shop for knowledge on the internet is even fractionally run by someone like you. This is a serious project, and attitudes like yours aren't needed. You are one of these people who wouldn't last a day on a serious academic venture, but sleazed your way onto Wikipedia and whored yourself as an admin. For you, being an admin is not the gruelling work it should be, its a status symbol. And thats sad. Thats really sad. Now, confront this head on for once in your life. Maybe your mother told you to ignore problems and they go away. I think you should confront your problem and apologise for your actions. 86.45.202.183 (talk)",1
7796,""" Nope, I didn't read the guide to appealing, didn't have time. The user in question IS engaged in harassment, I've been doing this long enough to know and I can prove it. He/she immediately placed a threatening notice of blocking me permanently on my user page, reverted the article while I was in the midst of editing it (my second pass, couldn't even preview changes), then changed his/her mind as to my real wiki-sin, since the onus for proving the Doris Day available as PD on archive.org was on him/her not me and the usual span for pre-Bern had expired long ago, ... decided my REAL sin was Original Research (oh noes), and continued to revert based on that. Does OR add clutter? Sure it can, but if the user in question was REALLY concerned about that, about the quality of the article and about extraneous details, WHY DIDN'T HE/SHE EVEN NOTICE two paragraphs already there, comprising about 1/3 of the entire article, dealt with Norman Schwarzkopf, an unrelated book and an unrelated ice cream store name? I'll tell you why: the user wasn't engaged in good-faith/goodwill editing and the normal back-and-forth that leads to better articles. He/she was involved in blocking input to the article. Why? Was it personal against me, or was it to preserve the existing content of the article, including the false claims and extraneous material not even concerned with ther subject at hand? I can only speculate, but I'd guess it's some sort of power trip and wiki-bullying. I don't really have time for this. I have made a fair number of very good edits over the years and have usually refrained from saying anything that isn't directly related to content and improving articles. I could pretend this user didn't do what he/she did, but I'm wasting my own time here and I don't really have a stake in any such pretense. I don't have any stake in improving this article either, no dog in the race, I just see how it can be improved and made more informative. As a long-term wikipedia user and editor, I don't see any problem in jumping in and fixing something. I almost expect some sort of pushback now, but not over completely minor edits which are very good and on-target in very minor stub-like articles. The problem isn't me here, it's that if people such as the user in question can get away with this sort of behavior, and they are getting away with it, wikipedia becomes a much poorer place, a playground filled with bullies rather than a library where we can all learn and share. Also, I don't recal ever having called him/her a bot, I think you put those words in my mouth, perhaps inadvertently. His/her behavior is malicious, but probably not malware, just the normal human collection of problems. I think this user should be warned against trying to be a gatekeeper, he/she isn't quite qualified for that at this point anyway, and it's having a very chilling effect across wikipedia. I won't egnage in a battle of the wikipedia rule acronyms, I will continue to write in English, and to read articles on wikipedia in English, and to think of ways to improve them in English. I am fully aware of how the terms """"vandlism"""" are used and misused here, and most of the rest of the wikijargon. Nothing new under the sun here. If you read the edits I made carefully, and note the times of the reverts and the history of actions by that other user, you will see I'm not off the mark here at all. I know what's going on. I don't know why, but I don't have to, and I expect the motivations aren't interesting. Respond if you have anything to say. """,0
