id,comment,Label
633,"'Thats true, Sharon, but I am not the one trying to get everyone to see the face of God when he looks at a convict. All I am asking you to do is to apply the same righteousness to both sides of the fence. CO/LEOs are human beings also. We have feelings, we make mistakes, we do things right, we feel frustration, and we feel joy just like everyone else. It seems everyone gets that ""humans can make mistakes"" unless you wear a badge for a living, then we are supposed to be more professional and/or distanced than to fall prey to that. Ravage The three greatest things in life: To crush your enemies To see them driven before you And to hear the lamentations of their women -Conan the Barbarian I dont have to have a son or daughter working in corrections in order to have empathy for the job prison employees do anymore than I have to have a son or a daughter working at the car plant in order to empathize with the auto workers, Ravage. I dont have to have a loved one incarcerated in order to empathize with the prisoners anymore than I have to have lost a loved one to crime in order to empathize with the victims family. There is absolutely nothing wrong with hoping that I would behave God-like if I were faced with a tragic loss. you are right, I have fortunately never been in a situation like that and by the Grace of God I never will be, but I pray that if it were to happen God would give me the strength to handle it in a God-like manner. So it is not in your job description to see God in the face of prisoners, so what? That doesnt mean you cant do it. You are so blessed to be in a daily situation where you have the opportunity to show compassion to those whom many would call the least of us. it is a piece of cake to be nice and pleasant to people who are okay-dokey by our standards, but it is the real test of an individuals worth to be able to behave with loving kindness when confronted with those who are despicable in our eyes. Your quip about not judging others that you tossed at me? I am not the only one who fails at it, sunshine, you do too from the tone of your post(s).'",1
634,'i want to know the asshole that helped you with this plan ',1
635,"'My CD-ROM drive gives me the message that it is not accessible the door on the drive will not open. When I boot up, the light on the drive door do not flash. Operating Win 98. HELP! ""The CyberCitizen"" Before you buy. 1. Check the bios setting to see if there is a cdrom setting, or auto. Make sure it is set to either cdrom or auto for the proper device. 2. Check the power cable going to the CD Rom Drive. It only plugs in one way. 3. Check the IDE cable, is it plugged in? Is the stripe on the cable on pin one? 4. Check to make sure the slave and master is set correctly on the cdrom and any other device on that cable. Hope this helps. Chris Posted via CNET Help.com'",0
636,'ur grammer makes my elf angery. The fact that you can the bad guys in Doom64 to kill each other still blows my mind.',1
637,"'Free catalog of CB equipt., access. & hard to find items. Will e-mail (Word or Wordperfect) or mail via USPS. Ralph D&R Electronics'",0
638,"'you know that hammer 1095 is you, otherwise you wouldnt have replied to this so quick, you can try to key on me later If i wanted to post something it would be on here.So dont get started. key on you later Well I guess i`m just a big dumb ass.It turns out I had just set-up my Dave amp with the incorrect drive and a weak ass radio.Thanks for correcting my stupid post.I take it all back,Dave amps are the best and I`m just an asshole for ever doubting it.'",1
639,'Ilinden when are you going to come to Columbus for a hot dog? This is a sincer invite! Hell I will even flip a Gyro for you! Poor Dan never did take me up on the offer. Poor guy may have thought I would make him drink and sing Greek!',1
640,"'Only Warp 4 has the ability to recreate these diskettes using ""original GA"" files or building a ""most current"" set of boot diskettes. If that does not help, look at the source directory for the utility disk files. What? I dont understand this sentence. By ""source directory"" are you alluding to the INPUT files to the copy process? If so, that is really my question. because I dont know what this directory would be if it is not \OS2\BOOT, etc. Just use the directory that sysinstx resides in for the source. \os2\install\bootdisk in Warp 3.'",0
641,'Very Good condition Tascam 38 with intermittent power problem. May be faulty switch. $350 + shipping. michael ortega',0
642,"'Yes, the image was larger, but I could not see more details. So I conclude that you can save your money on short focal length eyepieces and just learn to see more details at lower mags. Hi David: It depends on the scope, it is collimation, the observer, the eyepieces, and, most importantly, the seeing. I can tell you that I have continued to see more detail at powers of up to (and over) 600x on my 8 inch SCT on those really good nights. But down here on the Gulf Coast we often have superbly steadyif hazyskies. Peace, Rod Mollise Mobile Astronomical Society The Home of _From City Lights to Deep Space_: Rods Guidebook for the _Urban_ Deep Sky NUT!'",0
643,"'snip stuff about Dennis Bensema Dave ""Perhaps you have a Secret Identity!"" DeLaney Like that tv show, with the guy from ""Sliders""! That show was super kewl. Now I must go and find a sound file of the theme song. ""Myy secret identityyyy, youll never guess my secret identityyyyy""'",0
644,'it is of utmost importance that you tell me his name',0
645,"'How does the 4047 compair to the 4050? I have a pair of 4050s and I was wondering if it would be worth adding the 4047. Much more body. The 4047 is thick and mellow where the 4050 is thin and crispy. You can use a 4050 on almost anything and get at least a halfway decent sound. I dont think I could say the same thing about the 4047. Thatd sit better with me if the 4033 didnt exist- I would agree with the 4047 characterization, but put the 4033 as thin and crispy (or bright and clear, depending on where you are coming from), and stick the 4050 in the middle as fairly neutral. Jon Best Sales Weasel From Mars'",0
646,"'The interference you are receiving may not be in violation of any law, but it I will bet it is very annoying. There are several things you can do to try to protect your TV reception. If you are on cable; call the cable company to have them check the system. Check all the jumpers between your VCR and TV and cable box and disconnect anything connected to the TV one at a time. Often the VCR is prone to RFI rather than the TV. If you are not on cable, attach a good HI-Pass filter between the antenna and TV. Get square ferrite chokes from radio shack and wrap all of your cables in them. Try to determine where the RF is getting into your system. Is it the AC line, the antenna line, or do you have extension speakers, or a Home Theater sound system hooked to your TV? Any of these paths can be vulnerable. Start by just watching the TV alone with nothing else in line. Ask your neighbor politely if he will assist in the testing process. He may be a completely legal operator, in which case, YOU need to prevent the interference to your unprotected devices. Contact the manufacturer of your TV. Often they have kits you can install to prevent RFI. The FCC has an interference handbook available, which has lots more ideas. You can probably get info on it at the FCC website. Good Luck! Please reply direct by removing nospam from my address. Thanks, Brian'",0
647,"'I have a friend who is a 41 y/o recovered drug addict. He has been, in the past, diagnosed with several mental illnesses, and several medications regimens, but generally, he is done best on no meds at all. Now, he is on bromocriptine mesylate to increase the dopamine in his brain which they think is deficient due to his long history of drug abuse. I find nothing on this subject, except parkinsons disease, and lactation. The story is that there is a studying going on somewhere to evaluate this medication for this use. Can you please advise me as to who is doing this study? Thank you very much. Life is not a dress rehearsal. Before you buy.'",0
